0.84422,0.051687,0.050498,0.049035,0.047365,0.045422,0.043254
0.84925,0.053439,0.05225,0.050777,0.049097,0.047136,0.044941
0.85427,0.055216,0.054031,0.052552,0.050866,0.048893,0.046675
0.8593,0.057013,0.055838,0.054357,0.052672,0.050692,0.048456
0.86432,0.058826,0.057666,0.056189,0.054513,0.052532,0.050286
0.86935,0.060644,0.059506,0.05804,0.05638,0.054409,0.052162
0.87437,0.062452,0.061342,0.059896,0.058263,0.056314,0.054077
0.8794,0.064227,0.063154,0.061737,0.060144,0.058228,0.056016
0.88442,0.06594,0.06491,0.063533,0.061993,0.060128,0.057957
0.88945,0.067549,0.066572,0.065247,0.063774,0.061977,0.059866
0.89447,0.069005,0.068088,0.066827,0.065437,0.063725,0.061694
0.8995,0.070246,0.069396,0.06821,0.066917,0.065309,0.063381
0.90452,0.071202,0.070422,0.069323,0.068139,0.066652,0.064845
0.90955,0.071788,0.071083,0.070076,0.069013,0.06766,0.065993
0.91457,0.071912,0.071282,0.070373,0.069437,0.068227,0.066713
0.9196,0.07147,0.070913,0.070104,0.069296,0.068234,0.06688
0.92462,0.070349,0.069861,0.069149,0.068467,0.067551,0.066357
0.92965,0.068424,0.067999,0.067377,0.066813,0.066036,0.064994
0.93467,0.066575,0.066208,0.065667,0.065212,0.064563,0.063664
0.9397,0.064811,0.064494,0.064027,0.063671,0.063141,0.062375
0.94472,0.063135,0.062866,0.062464,0.062198,0.061777,0.061133
0.94975,0.061557,0.061328,0.060985,0.060801,0.06048,0.059949
0.95477,0.060081,0.05989,0.059599,0.059489,0.059258,0.058831
0.9598,0.058717,0.058559,0.058313,0.05827,0.058121,0.057787
0.96482,0.057472,0.057344,0.057137,0.057152,0.057077,0.056827
0.96985,0.056356,0.056253,0.05608,0.056147,0.056136,0.055961
0.97487,0.055378,0.055297,0.055152,0.055263,0.055308,0.055198
0.9799,0.054548,0.054485,0.054363,0.054511,0.054603,0.054548
0.98492,0.053877,0.05383,0.053726,0.053903,0.054032,0.05402
0.98995,0.053378,0.053341,0.05325,0.053448,0.053604,0.053625
0.99497,0.053062,0.053032,0.052948,0.053159,0.053332,0.053373
1,0.052942,0.052914,0.052832,0.053046,0.053224,0.053271
